Societe;agence;Nom de la station;station commune;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat
SRT_SFAX;;Ineps;;Soretras;10.7144;34.728961666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/471/joindre_des_photos/mdc_photo_mdc_a6c7c5_1599471352654_1599471382135.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/471/joindre_des_photos/mdc_photo_mdc_8d20b3_1599471377186_1599471382135.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud ;Sfax
SRT_SFAX;;Zitouna;;Soretras;10.709976666667;34.728711666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/473/joindre_des_photos/mdc_photo_mdc_fdd728_1599471571016_1599471650035.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/473/joindre_des_photos/mdc_photo_mdc_d52687_1599471599571_1599471650035.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Kasas;;Soretras;10.707548333333;34.73055;http://mdc.giscloud.com/rest/1/layers/3330123/features/474/joindre_des_photos/mdc_photo_mdc_6b729f_1599471747657_1599471801548.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/474/joindre_des_photos/mdc_photo_mdc_b2f7ed_1599471762581_1599471801548.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax dud;Sfax
SRT_SFAX;;Koucha;;Soretras;10.705016666667;34.729053333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/476/joindre_des_photos/mdc_photo_mdc_453773_1599472038734_1599472104725.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/476/joindre_des_photos/mdc_photo_mdc_6c9fcb_1599472060711_1599472104726.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Marché;;Soretras;10.703301666667;34.727866666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/478/joindre_des_photos/mdc_photo_mdc_5e4e40_1599472381932_1599472450794.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/478/joindre_des_photos/mdc_photo_mdc_ebaaf6_1599472398111_1599472450794.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Terminus sokra;;Soretras;10.700758333333;34.72679;http://mdc.giscloud.com/rest/1/layers/3330123/features/480/joindre_des_photos/mdc_photo_mdc_0ca607_1599472538189_1599472588239.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/480/joindre_des_photos/mdc_photo_mdc_2a2a19_1599472549733_1599472588240.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Enis sokra;;Soretras;10.719075;34.723306666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/484/joindre_des_photos/mdc_photo_mdc_442707_1599473338986_1599473387473.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/484/joindre_des_photos/mdc_photo_mdc_abd01c_1599473380268_1599473387473.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib ;Sfax sud;Sfax
SRT_SFAX;;Faculté des sciences;;Soretras;10.720441666667;34.72406;http://mdc.giscloud.com/rest/1/layers/3330123/features/485/joindre_des_photos/mdc_photo_mdc_701784_1599473639719_1599473666347.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/485/joindre_des_photos/mdc_photo_mdc_0453b0_1599473659096_1599473666348.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Majdoub;;Soretras;10.722728333333;34.725223333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/486/joindre_des_photos/mdc_photo_mdc_8d8a90_1599473786831_1599473822861.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/486/joindre_des_photos/mdc_photo_mdc_beecc4_1599473801552_1599473822862.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Nafoura;;Soretras;10.725241666667;34.726486666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/487/joindre_des_photos/mdc_photo_mdc_211b52_1599473931771_1599473981738.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/487/joindre_des_photos/mdc_photo_mdc_4e8598_1599473955643_1599473981739.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Zanka kahla;;Soretras;10.728455;34.728066666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/489/joindre_des_photos/mdc_photo_mdc_0545ea_1599474158013_1599474194072.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/489/joindre_des_photos/mdc_photo_mdc_b892e8_1599474186842_1599474194073.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud;Sfax
SRT_SFAX;;4 mrar;;Soretras;10.730421666667;34.728861666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/491/joindre_des_photos/mdc_photo_mdc_0d8748_1599474324010_1599474392159.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/491/joindre_des_photos/mdc_photo_mdc_74f1f3_1599474335983_1599474392160.jpg?reqlogin;Arret_Bus;Abri;yes;yes;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Aamous;;Soretras;10.735023333333;34.730471666667;http://mdc.giscloud.com/rest/1/layers/3330123/features/492/joindre_des_photos/mdc_photo_mdc_8a3455_1599474492821_1599474556911.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/492/joindre_des_photos/mdc_photo_mdc_380742_1599474521799_1599474556912.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Syphax;;Soretras;10.739045;34.731675;http://mdc.giscloud.com/rest/1/layers/3330123/features/493/joindre_des_photos/mdc_photo_mdc_971226_1599474658264_1599474722729.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/493/joindre_des_photos/mdc_photo_mdc_e7da5b_1599474682799_1599474722729.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Galaxy;;Soretras;10.742166666667;34.7328;http://mdc.giscloud.com/rest/1/layers/3330123/features/495/joindre_des_photos/mdc_photo_mdc_9860b2_1599474802484_1599474880493.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/495/joindre_des_photos/mdc_photo_mdc_27d748_1599474844495_1599474880494.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Oous;;Soretras;10.744273333333;34.73584;http://mdc.giscloud.com/rest/1/layers/3330123/features/498/joindre_des_photos/mdc_photo_mdc_41412a_1599475632494_1599475694725.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/498/joindre_des_photos/mdc_photo_mdc_7211f4_1599475666719_1599475694725.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;20-mars;;Soretras;10.742138333333;34.735893333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/499/joindre_des_photos/mdc_photo_mdc_7220ff_1599475766465_1599475804593.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/499/joindre_des_photos/mdc_photo_mdc_e24c17_1599475776997_1599475804594.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud ;Sfax
SRT_SFAX;;Hwaza;;Soretras;10.738755;34.735893333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/501/joindre_des_photos/mdc_photo_mdc_b37546_1599475890745_1599476209733.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/501/joindre_des_photos/mdc_photo_mdc_930bc9_1599475910148_1599476209734.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud ;Sfax
SRT_SFAX;;Baklouti;;Soretras;10.734483333333;34.735703333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/502/joindre_des_photos/mdc_photo_mdc_cf55ac_1599476432257_1599476451238.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/502/joindre_des_photos/mdc_photo_mdc_ed720c_1599476446098_1599476451239.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Sardina;;Soretras;10.730901666667;34.734923333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/505/joindre_des_photos/mdc_photo_mdc_2fd124_1599476557307_1599476734908.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/505/joindre_des_photos/mdc_photo_mdc_7c97cd_1599476568812_1599476734908.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud;Sfax 
SRT_SFAX;;Chichma;;Soretras;10.72915;34.734648333333;http://mdc.giscloud.com/rest/1/layers/3330123/features/507/joindre_des_photos/mdc_photo_mdc_5eb81a_1599476912948_1599476964324.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/507/joindre_des_photos/mdc_photo_mdc_5680e4_1599476930959_1599476964324.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax;Sfax
SRT_SFAX;;Maison de jeune;;Soretras;10.7458929;34.7330945;http://mdc.giscloud.com/rest/1/layers/3330123/features/508/joindre_des_photos/mdc_photo_mdc_178466_1599550891140_1599550942994.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/508/joindre_des_photos/mdc_photo_mdc_8ef94a_1599550909828_1599550942995.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud ;Sfax
SRT_SFAX;;Maison de jeune;;Soretras;10.7473911;34.7355711;http://mdc.giscloud.com/rest/1/layers/3330123/features/509/joindre_des_photos/mdc_photo_mdc_3673a0_1599551032599_1599551056356.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/509/joindre_des_photos/mdc_photo_mdc_e0328a_1599551045001_1599551056356.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud;Sfax
SRT_SFAX;;Elaarbi;;Soretras;10.7274382;34.7342718;http://mdc.giscloud.com/rest/1/layers/3330123/features/510/joindre_des_photos/mdc_photo_mdc_2c8a40_1599551730870_1599551767992.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/510/joindre_des_photos/mdc_photo_mdc_b6ea87_1599551748805_1599551767993.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud ;Sfax
SRT_SFAX;;Elmaarakchi;;Soretras;10.7234374;34.7333696;http://mdc.giscloud.com/rest/1/layers/3330123/features/511/joindre_des_photos/mdc_photo_mdc_83d60a_1599551879009_1599551907432.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/511/joindre_des_photos/mdc_photo_mdc_bdcb84_1599551901891_1599551907432.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Kammoun;;Soretras;10.7200013;34.7332596;http://mdc.giscloud.com/rest/1/layers/3330123/features/512/joindre_des_photos/mdc_photo_mdc_91bd42_1599552027453_1599552054548.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/512/joindre_des_photos/mdc_photo_mdc_0f64c5_1599552040729_1599552054548.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Kasas hey hbib;;Soretras;10.7163739;34.7329931;http://mdc.giscloud.com/rest/1/layers/3330123/features/513/joindre_des_photos/mdc_photo_mdc_a93d0d_1599552160561_1599552196107.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/513/joindre_des_photos/mdc_photo_mdc_cb0475_1599552185584_1599552196107.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud;Sfax
SRT_SFAX;;Lyce mongi slim;;Soretras;10.7709859;34.7988396;http://mdc.giscloud.com/rest/1/layers/3330123/features/626/joindre_des_photos/mdc_photo_mdc_ea6cae_1600428577459_1600428668556.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/626/joindre_des_photos/mdc_photo_mdc_4e20e7_1600428623497_1600428668557.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Sakeit zit;Sfax sud;Sfax
SRT_SFAX;;Mosquée ghofrane;;Soretras;10.7683421;34.8001934;http://mdc.giscloud.com/rest/1/layers/3330123/features/627/joindre_des_photos/mdc_photo_mdc_5d8f23_1600428966922_1600428998917.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/627/joindre_des_photos/mdc_photo_mdc_e205bf_1600428990842_1600428998918.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Sakeit zit ;Sfax sud ;Sfax 
SRT_SFAX;;Hey bahri1;;Soretras;10.7038362;34.7381463;http://mdc.giscloud.com/rest/1/layers/3330123/features/516/joindre_des_photos/mdc_photo_mdc_c95a25_1599552874164_1599552895561.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/516/joindre_des_photos/mdc_photo_mdc_691216_1599552884515_1599552895561.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Maamal yajour;;Soretras;10.6989396;34.7348285;http://mdc.giscloud.com/rest/1/layers/3330123/features/517/joindre_des_photos/mdc_photo_mdc_fb7f95_1599553077047_1599553098998.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/517/joindre_des_photos/mdc_photo_mdc_737958_1599553087952_1599553098999.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Ghuirat;;Soretras;10.6895659;34.7345729;http://mdc.giscloud.com/rest/1/layers/3330123/features/518/joindre_des_photos/mdc_photo_mdc_02826b_1599553232910_1599553289978.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/518/joindre_des_photos/mdc_photo_mdc_eb9e05_1599553246199_1599553289979.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud;Sfax
SRT_SFAX;;Abbes;;Soretras;10.6834351;34.7331568;http://mdc.giscloud.com/rest/1/layers/3330123/features/519/joindre_des_photos/mdc_photo_mdc_ab9644_1599553365923_1599553428260.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/519/joindre_des_photos/mdc_photo_mdc_6b749a_1599553386530_1599553428260.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Syala;;Soretras;10.6786169;34.7325024;http://mdc.giscloud.com/rest/1/layers/3330123/features/520/joindre_des_photos/mdc_photo_mdc_b663e1_1599553546675_1599553588071.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/520/joindre_des_photos/mdc_photo_mdc_8b1402_1599553560167_1599553588072.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Hey riadh;;Soretras;10.6698073;34.731319;http://mdc.giscloud.com/rest/1/layers/3330123/features/521/joindre_des_photos/mdc_photo_mdc_44888b_1599553697116_1599553727528.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/521/joindre_des_photos/mdc_photo_mdc_c2bf58_1599553712574_1599553727529.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Gormazi;;Soretras;10.6662225;34.7311298;http://mdc.giscloud.com/rest/1/layers/3330123/features/522/joindre_des_photos/mdc_photo_mdc_809ad5_1599553811264_1599553837801.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/522/joindre_des_photos/mdc_photo_mdc_9e22bc_1599553828038_1599553837801.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Hey khathra;;Soretras;10.6614372;34.7307702;http://mdc.giscloud.com/rest/1/layers/3330123/features/523/joindre_des_photos/mdc_photo_mdc_b84443_1599553979116_1599553996387.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/523/joindre_des_photos/mdc_photo_mdc_4bdcc2_1599553990366_1599553996387.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Kasas hajeb;;Soretras;10.655861;34.7295181;http://mdc.giscloud.com/rest/1/layers/3330123/features/524/joindre_des_photos/mdc_photo_mdc_5306d8_1599554172274_1599554197314.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/524/joindre_des_photos/mdc_photo_mdc_de9f6a_1599554189834_1599554197314.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Bougerra;;Soretras;10.6518405;34.7248115;http://mdc.giscloud.com/rest/1/layers/3330123/features/525/joindre_des_photos/mdc_photo_mdc_1f5258_1599554375407_1599554416980.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/525/joindre_des_photos/mdc_photo_mdc_da8f07_1599554391791_1599554416980.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Tbib;;Soretras;10.6499132;34.7217461;http://mdc.giscloud.com/rest/1/layers/3330123/features/526/joindre_des_photos/mdc_photo_mdc_2d778a_1599554481500_1599554538964.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/526/joindre_des_photos/mdc_photo_mdc_26bf2e_1599554497041_1599554538964.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Madarsa1;;Soretras;10.6471637;34.7191291;http://mdc.giscloud.com/rest/1/layers/3330123/features/527/joindre_des_photos/mdc_photo_mdc_ddd11d_1599554646115_1599554666056.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/527/joindre_des_photos/mdc_photo_mdc_ad4ff4_1599554659311_1599554666056.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Hey zohour;;Soretras;10.6432033;34.71638;http://mdc.giscloud.com/rest/1/layers/3330123/features/528/joindre_des_photos/mdc_photo_mdc_a09b36_1599554817055_1599554832779.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/528/joindre_des_photos/mdc_photo_mdc_cf6092_1599554827816_1599554832779.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Terminus hey zohour;;Soretras;10.640632;34.7152035;http://mdc.giscloud.com/rest/1/layers/3330123/features/529/joindre_des_photos/mdc_photo_mdc_483122_1599554966125_1599555001074.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/529/joindre_des_photos/mdc_photo_mdc_953b69_1599554977442_1599555001074.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Poste;;Soretras;10.6494928;34.7170583;http://mdc.giscloud.com/rest/1/layers/3330123/features/530/joindre_des_photos/mdc_photo_mdc_ae1f08_1599555176562_1599555210668.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/530/joindre_des_photos/mdc_photo_mdc_3b0406_1599555187688_1599555210668.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Makram hajam;;Soretras;10.6518598;34.7147934;http://mdc.giscloud.com/rest/1/layers/3330123/features/531/joindre_des_photos/mdc_photo_mdc_6469f3_1599555671999_1599555688905.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/531/joindre_des_photos/mdc_photo_mdc_135590_1599555682916_1599555688905.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Bir gez;;Soretras;10.654828;34.7109961;http://mdc.giscloud.com/rest/1/layers/3330123/features/532/joindre_des_photos/mdc_photo_mdc_928e67_1599555823034_1599555855100.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/532/joindre_des_photos/mdc_photo_mdc_7282ec_1599555833684_1599555855100.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Collége hajeb;;Soretras;10.6680244;34.7116917;http://mdc.giscloud.com/rest/1/layers/3330123/features/533/joindre_des_photos/mdc_photo_mdc_0c1707_1599556019651_1599556054937.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/533/joindre_des_photos/mdc_photo_mdc_a28fec_1599556030825_1599556054937.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Haras kdim;;Soretras;10.656235;34.7065883;http://mdc.giscloud.com/rest/1/layers/3330123/features/534/joindre_des_photos/mdc_photo_mdc_99cc23_1599556322227_1599556337980.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/534/joindre_des_photos/mdc_photo_mdc_5bb46c_1599556332833_1599556337980.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Aakrout;;Soretras;10.661657;34.6994423;http://mdc.giscloud.com/rest/1/layers/3330123/features/535/joindre_des_photos/mdc_photo_mdc_44626a_1599556671291_1599556683949.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/535/joindre_des_photos/mdc_photo_mdc_abea15_1599556678177_1599556683949.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Terminus sghar;;Soretras;10.5963702;34.7316247;http://mdc.giscloud.com/rest/1/layers/3330123/features/536/joindre_des_photos/mdc_photo_mdc_f64a39_1599557706075_1599557755861.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/536/joindre_des_photos/mdc_photo_mdc_008702_1599557716222_1599557755861.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Mosquée farouk;;Soretras;10.6012278;34.7316387;http://mdc.giscloud.com/rest/1/layers/3330123/features/537/joindre_des_photos/mdc_photo_mdc_c289c4_1599557887149_1599557953092.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib ;Sfax sud;Sfax
SRT_SFAX;;Sghar2;;Soretras;10.6090732;34.7289033;http://mdc.giscloud.com/rest/1/layers/3330123/features/538/joindre_des_photos/mdc_photo_mdc_9729b2_1599558073343_1599558087225.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/538/joindre_des_photos/mdc_photo_mdc_9c8480_1599558081926_1599558087225.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Tahouna;;Soretras;10.6275559;34.728931;http://mdc.giscloud.com/rest/1/layers/3330123/features/539/joindre_des_photos/mdc_photo_mdc_069175_1599558272842_1599558288381.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/539/joindre_des_photos/mdc_photo_mdc_cf5673_1599558283433_1599558288381.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Auto route;;Soretras;10.6396217;34.7299805;http://mdc.giscloud.com/rest/1/layers/3330123/features/540/joindre_des_photos/mdc_photo_mdc_8800ff_1599558401454_1599558423498.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/540/joindre_des_photos/mdc_photo_mdc_e02cf9_1599558417685_1599558423500.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud;Sfax
SRT_SFAX;;Markaz;;Soretras;10.6067589;34.7300879;http://mdc.giscloud.com/rest/1/layers/3330123/features/541/joindre_des_photos/mdc_photo_mdc_cea383_1599558740418_1599558794049.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/541/joindre_des_photos/mdc_photo_mdc_0d142d_1599558773520_1599558794049.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Hey hbib;Sfax sud ;Sfax
SRT_SFAX;;Terminus boumera;;Soretras;10.6190534;34.7522416;http://mdc.giscloud.com/rest/1/layers/3330123/features/542/joindre_des_photos/mdc_photo_mdc_a9bbb0_1599559394851_1599559411226.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/542/joindre_des_photos/mdc_photo_mdc_b30c98_1599559405248_1599559411226.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Khazanet;Sfax sud ;Sfax
SRT_SFAX;;Ancien terminus bou mera;;Soretras;10.6217499;34.7562245;http://mdc.giscloud.com/rest/1/layers/3330123/features/543/joindre_des_photos/mdc_photo_mdc_a2b1db_1599559517569_1599559545223.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/543/joindre_des_photos/mdc_photo_mdc_1cce0d_1599559532894_1599559545224.jpg?reqlogin;Arret_Bus;Abri;no;no;no;no;;Khazanet;Sfax sud ;Sfax
SRT_SFAX;;Madjna;;Soretras;10.6304712;34.7652244;http://mdc.giscloud.com/rest/1/layers/3330123/features/544/joindre_des_photos/mdc_photo_mdc_29e2f3_1599559771634_1599559797057.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/544/joindre_des_photos/mdc_photo_mdc_2f157e_1599559787042_1599559797057.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Khazanet ;Sfax sud sfax;Sfax
SRT_SFAX;;Bou mera1;;Soretras;10.633085;34.7688767;http://mdc.giscloud.com/rest/1/layers/3330123/features/545/joindre_des_photos/mdc_photo_mdc_6f64a9_1599559905962_1599559931957.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/545/joindre_des_photos/mdc_photo_mdc_81a27b_1599559926205_1599559931957.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Khazanet;Sfax sud;Sfax
SRT_SFAX;;Bou mera2;;Soretras;10.6403545;34.7789119;http://mdc.giscloud.com/rest/1/layers/3330123/features/546/joindre_des_photos/mdc_photo_mdc_0391ba_1599560098975_1599560116175.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/546/joindre_des_photos/mdc_photo_mdc_ca36bb_1599560108879_1599560116176.jpg?reqlogin;Arret_Bus;Poteau;no;no;no;no;;Khazanet;Sfax sud;Sfax
SRT_SFAX;;Kasas khazanet;;Soretras;10.6502813;34.7890769;http://mdc.giscloud.com/rest/1/layers/3330123/features/547/joindre_des_photos/mdc_photo_mdc_edca8d_1599560318278_1599560337797.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/547/joindre_des_photos/mdc_photo_mdc_3a6024_1599560332500_1599560337797.jpg?reqlogin;Arret_Bus;Abri;no;no;no;no;;Khazanet;Sfax sud;Sfax
